SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |1|CPF/CNPJ OBRIGATORIO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |183|DIGITE A PORTA A SER IMPRESSA OU EM BRANCO PARA IMPRESSÃO WINDOWS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |184|NÚMERO DE CARREIRAS EM CASO DE ETIQUETA MATRICIAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |185|CLASSIFICAÇÃO DE CONTAS PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |186|RELACIONE AS IMPRESSORAS. EXEMPLO: C1  OU  C1,C2|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |187|TIPO DE NOTA FISCAL CANCELADA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |188|LANCTO DOS ITENS DA NOTA: CODIGO PREFERIDO - 1) SISTEMA 2) PADRAO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |189|COMPLEMENTO DO NÚMERO DA DUPLICATA (OPCIONAL)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |190|PERMITIR ALTERAÇÃO DO NÚMERO DA CONTA/DOCUMENTO NA CONSULTA DAS CONTAS QUITADAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |191|TRABALHA COM ORÇAMENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |192|PORTA PARA IMPRESSÃO DA REQUISIÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |193|TIPO DE DOCUMENTO PARA "NOTA DE CRÉDITO"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |194|DESCRIÇÃO DO CAMPO PARA BUSCA ADICIONAL NO F6 UTILIZANDO O ENTER|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |195|VALOR PADRÃO PARA "ATUALIZAR TODOS OS CUSTOS" NA NOTA FISCAL DE ENTRADA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |196|VENDA RÁPIDA: TIPO DE NOTA PARA "VENDA"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |197|DESCONTO MÁXIMO EM MERCADORIAS NA VENDA (EM %)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |198|DESCONTO MÁXIMO EM SERVIÇOS NA VENDA (EM %)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |199|TRABALHAR COM VENDA RÁPIDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |200|NOTA DE VENDA: SAIR LOCAL PARA ASSINATURA DO VENDEDOR|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |201|NOTA DE VENDA: SAIR JUROS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |202|APÓS SALVAR NOTA DE VENDA PERGUNTAR SE QUER FATURAR|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |203|PERMITIR ACESSO AO CAMPO DE "ATUALIZAR CUSTOS"  NA NOTA FISCAL DE ENTRADA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |204|VENDA RÁPIDA: FATURAR APÓS LANÇAMENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |205|VENDA RÁPIDA: HABILITAR QUANTIDADE NO LANÇAMENTO DOS ÍTENS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |206|VENDA RÁPIDA: TIPO DE NOTA PARA "ORÇAMENTO"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |207|VENDA RÁPIDA: FORMA PAGAMENTO: DINHEIRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |208|VENDA RÁPIDA: FORMA PAGAMENTO: CHEQUE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |209|VENDA RÁPIDA: FORMA PAGAMENTO: CREDIÁRIO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |210|VENDA RÁPIDA: CAMPO FOCO NO FECHAMENTO: 1) DESCONTO 2) DINHEIRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |211|LANCTO DOS ITENS DA NOTA: FOCO PREFERIDO 1) CÓDIGO 2) DESCRIÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |212|APÓS IMPRIMIR NOTA VENDA PERGUNTAR SE QUER "FATURAR"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |213|BOTÃO "ATIVAR" LIBERADO PARA VENDAS DO DIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |214|PORTA PARA IMPRESSÃO DE CUPOM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |215|SAIR CÓDIGO FABRICANTE NA IMPRESSÃO DO CUPOM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |216|VENDA RÁPIDA: EXIBIR: 1) COMPRADOR 2) CONVENIADO 3) NENHUM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |217|RECIBO QUITAÇÃO CONTAS: 1) MATRICIAL 2) J.TINTA 3) CUPOM 4)PERGUNTAR 5) NENHUM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |218|NOTA DE VENDA: IMPRIMIR 1 NOTA PARA CADA PARCELA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |219|MOSTRAR CONTAS CLIENTE NA VENDA: 1)  EM ABERTO 2)  EM ATRASO 3)  NAO MOSTRAR|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |220|NOTA DE VENDA: APARECER OBSERVAÇÃO DO CLIENTE NA VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |221|LANÇAR MATERIAL DE CONSUMO À PREÇO DE CUSTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |222|PEDIR DATA NO FATURAMENTO DA NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |223|ATUALIZAR FORNECEDOR NO CADASTRO DE MERCADORIAS NO LANÇTO DA NOTA DE ENTRADA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |224|NOTA DE VENDA: SAIR ASSINATURA CLIENTE NA NOTA À VISTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |225|NOTA DE VENDA: SAIR MENSAGEM OPCIONAL NA NOTA À VISTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |226|MODELO DO LANÇAMENTO DA GRADE 1) INDIVIDUAL 2) AGRUPADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |227|TIPO DE SENHA: 1) SIMPLES 2) CRIPTOGRAFIA MOD.ANTIGO 3) CRIPTOGRAFIA MOD.NOVO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |228|REQUISIÇÃO: QUANTIDADE AUTOMÁTICA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |229|REQUISIÇÃO: PREÇO AUTOMÁTICO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |230|INIBIR MENSAGEM DE ESTOQUE NEGATIVO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |231|REQUISIÇÃO: ACEITA REPETIR MERCADORIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |232|IMPRIMIR REQUISIÇÃO APÓS LANÇAMENTO: 1) NÃO IMPRIMIR 2) PERGUNTAR 3) AUTOMÁTICO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |233|TÉRMICA: 1-MÉD 2-PQ1 3-PQ2 4-ARG 5-ARG2 6-ARG3 7-4X4 8-ARG3C 9.PB 10.GOD 11.BIX|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |234|TIPO DE CÓDIGO DA MERCADORIA PARA CÓDIGO DE BARRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |235|TIPO DE NOTA FISCAL PARA CONHECIMENTO DE FRETE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |236|CÓDIGO FISCAL PARA COMPRA COM SUBST.TRIBUTÁRIA DENTRO ESTADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |237|CÓDIGO FISCAL PARA COMPRA COM SUBST.TRIBUTÁRIA FORA ESTADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |238|NOTA DE VENDA: PEDIR DESCONTO NO FATURAMENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |239|INIBIR TESTE DE LIMITE DE CRÉDITO PARA CLIENTES COM CATEGORIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |240|BLOQUEAR VENDAS PARA CLIENTES COM CATEGORIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |241|VENDA RÁPIDA: TIPO DE PLANO PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |242|TRABALHA COM SERVIÇOS POR TIPO DE MOTOR|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |243|CODIGO DO PRODUTO PREFERIDO NO ECF: 1)SISTEMA 2)PADRAO 3)GRADE 4)BARRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |244|EXIBIR MÓDULO GERENCIAL (SÓ AUTORIZADO P/NICÉIA - PAGO À PARTE)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |245|EXIBIR BOTÃO DE DESCONTO NA NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |246|MODELO IMPRESSAO NF: 1-INCA  2-C.BATERIAS 3-MADESIL 4-MOVELESTE 5-PROTEJA-SE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |247|EXIBIR GUIA DE SERVIÇOS NA NOTA FISCAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |248|CAPTURAR SERVIÇOS NA NOTA FISCAL DE SAÍDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |249|CÓDIGO FISCAL PADRÃO PARA SAÍDA SERVIÇO DENTRO DO ESTADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |250|CÓDIGO FISCAL PADRÃO PARA SAÍDA SERVIÇO FORA DO ESTADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |251|ACEITAR VENDA COM CHEQUE PARA CLIENTE SEM CADASTRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |252|CLIENTE PARA VENDA COM CHEQUE-PRÉDATADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |253|ACESSAR DESCONTO INDIVIDUAL NA MERCADORIA ITEM À ITEM AUTOMATICAMENTE NA NF|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |254|MODELO ETIQ.MATRICIAL: 1)SIMPLES 2)COMPLETA(C.PECAS) 3)PEQ. 4)GRD.C/PRECO 5)PEQ2|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |255|TIPO DE CODIGO PARA COD.ORIGINAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |256|INCLUIR NOTA P/CLIENTES C/NT.ATIVA: 1) SIM 2) PERGUNTAR 3) NÃO 4) PEDIR SENHA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |257|PRAZO MÁXIMO PARA TROCA (Nº DE DIAS)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |258|NÚMERO DE DIAS NA TELA DE BUSCA DE N.VENDA PARA NOTAS ATIVAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |259|NÚMERO DE DIAS NA TELA DE BUSCA DE N.VENDA PARA NOTAS ENCERRADAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |260|PREÇO ECF: C) PERCENTUAL EM CIMA DO PREÇO BASE NA EXPORTAÇÃO DE MERCADORIAS (%)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |261|PRODUTO PESAVEL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |262|PERFIL PARA MENUS INVISÍVEIS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |263|HABILITAR APELIDO NA TELA DE CADASTRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |264|VENDA DE SERVIÇOS NO ECF|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |265|PRECO DO SERVIÇO SEMPRE COMO "1,00"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |266|NOTA DE VENDA: DESCONTO SERVICO ÍTEM A ÍTEM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |267|NOTA DE VENDA: TIPO DESCONTO SERVIÇO PADRÃO: 1) NO TOTAL SERVIÇO  2) ÍTEM A ÍTEM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |268|TIPO DE DOCUMENTO PADRAO NO FATURAMENTO DA VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |269|TIPO DE LOCAL DE COBRANÇA PADRÃO NO FATURAMENTO DA VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |270|VENDA RÁPIDA: FORMA PAGAMENTO: CARTAO DE CREDITO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |271|SPC: USUÁRIO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |272|SPC: CÓDIGO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |273|SPC: LINHA 1 DA FICHA DO SPC|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |274|SPC: LINHA 2 DA FICHA DO SPC|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |275|SPC: LINHA 3 DA FICHA DO SPC|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |276|SPC: 1) SAIR VALOR TOTAL DO DÉBITO 2) SAIR PARCELA POR PARCELA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |277|CAMINHO DA EXPORTAÇÃO PARA TERMINAL DE CONSULTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |278|TRABALHAR COM TERMINAL DE CONSULTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |279|TIPO DE CODIGO DO TERMINAL DE CONSULTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |280|COD.PREFERIDO - 1)SISTEMA 2)PADRAO 3)GRADE 4)BARRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |281|NOTA DE VENDA: SAIR PARCELAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |282|TIPO DE CÓDIGO PARA REFERÊNCIA NO REL.MERCADORIAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |283|ÍTENS NA ORDEM DO LANÇAMENTO NA CONSULTA NA NOTA FISCAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |284|TIPO DE PAPEL PADRÃO NOS RELATÓRIOS: 1) A4   2) CARTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |285|NÃO TESTAR O PARÂMETRO "256" PARA NOTAS DO TIPO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |286|ACEITAR BAIXA DE CLIENTES INCLUSOS NO SPC SEM RETIRÁ-LOS DO SPC|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |287|1ª LINHA DE OBSERVAÇÃO DA FICHA CADASTRAL DE CLIENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |288|2ª LINHA DE OBSERVAÇÃO DA FICHA CADASTRAL DE CLIENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |289|3ª LINHA DE OBSERVAÇÃO DA FICHA CADASTRAL DE CLIENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |290|4ª LINHA DE OBSERVAÇÃO DA FICHA CADASTRAL DE CLIENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |291|IMPOSTO INCIDENTE SOBRE MERCADORIAS (%)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |292|CARTAS E CONTRATOS SEM CABEÇALHO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |293|PREÇO ECF: B) TIPO DE PERCENTUAL EM CIMA DO PREÇO BASE: 1) DESCONTO 2) ACRÉSCIMO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |294|PREÇO ECF: A) PREÇO BASE: 1) P.VENDA 2) CUSTO 3) MÉDIO 4) INVENTÁRIO 5)PROMOCION|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |295|MÁSCARA DO PREÇO UNITÁRIO NA COMPRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |296|ACEITAR VENDA COM CARTÃO PARA CLIENTE SEM CADASTRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |297|CLIENTE PARA VENDA COM CARTÃO DE CRÉDITO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |298|ACEITAR ENCERRAR NOTA CONSIGNADA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |299|BOTÃO "ATIVAR" LIBERADO PARA VENDAS FECHADAS NO DIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |300|TESTAR SE JA FOI INCLUÍDA A MERCADORIA EM OUTRAS NOTAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |301|MARGEM DIREITA - ETIQUETA J.TINTA/LASER (PADRÃO = 5)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |302|MARGEM ESQUERDA - ETIQUETA J.TINTA/LASER (PADRÃO = 5)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |303|MARGEM SUPERIOR - ETIQUETA J.TINTA/LASER (PADRÃO = 15)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |304|MARGEM INFERIOR - ETIQUETA J.TINTA/LASER (PADRÃO = 0)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |305|TIPO DE DOCUMENTO PADRÃO NA GERAÇÃO DAS BOLETAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |306|PLANO DE CONTAS PADRÃO PARA MENSALIDADES|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |307|CENTRO DE CUSTO PADRÃO PARA MENSALIDADES|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |308|PLANO DE CONTAS PADRÃO PARA EXAMES ADICIONAIS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |309|CENTRO DE CUSTO PADRÃO PARA EXAMES ADICIONAIS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |310|PASTA DO ARQUIVO TXT NA IMPORTAÇÃO DAS CONTAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |311|TIPO DE VALOR PARA CÁLCULO DA COMISSÃO: 1) VALOR ORIGEM  2) VALOR PAGO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |312|CONTROLE DO COBRADOR: ACEITAR CONTA AVULSA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |313|1ª LINHA DE CABEÇALHO DAS CARTAS IMP.MATRICIAL (MÁX:80 CARACTERES)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |314|2ª LINHA DE CABEÇALHO DAS CARTAS IMP.MATRICIAL (MÁX:132 CARACTERES)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |315|PORTA PARA IMPRESSÃO DE CARTAS NA IMPRESSORA MATRICIAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |316|Nº DE LINHAS POR PÁGINA NA EMISSÃO DE CARTAS NA IMPRESSORA MATRICIAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |317|TIPO DE NOTA QUE NÃO TESTA LIMITE DE CRÉDITO NA REQUISIÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |318|CAPTURAR REDUÇÃO: ECF PADRÃO.  OBS:SE FICAR EM BRANCO PEGA DO TXT (RZ*.*) CHART|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |319|ACEITAR FECHAR NOTA DE VENDA SEM VALOR|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |320|AGÊNCIA: NÚMERO DA AGÊNCIA DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |321|AGÊNCIA: DÍGITO VERIFICADOR DA AGÊNCIA DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |322|CONTA CORRENTE: NÚMERO DA CONTA CORRENTE DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |323|CONTA CORRENTE: DÍGITO VERIFICADOR DA C.CORRENTE DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |324|NÚMERO DO CONVÊNIO DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |325|CGC OU CPF DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |326|NÚMERO DA CARTEIRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |327|ESPÉCIE DO DOCUMENTO: 1 - DUP.MERCANTIL 12 - DUP.SERVIÇO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |328|TAXA DE JUROS AO DIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |329|Nº DIAS PROTESTO: 06, 29, 35 OU 40 DIAS (PROTESTO AUTOMÁTICO NA CART.C/REGISTRO)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |330|VARIAÇÃO DA CARTEIRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |331|TIPO DE COBRANÇA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |332|NOME DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |333|PLANO DE CONTA PARA CURSO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |334|PLANO DE CONTA PARA MEDIÇÃO|
